Unnamed: 0,Author_ID,Dialect,Gender,Tweet,Speaker,Listener,BL,S_Label,L_Label,B_Label
4437,ac09369f15f422cdf5495d47aedfdfd1,egypt,female,فواجب الانسان الأول على هذة الأرض أن يعـــرف نفســـه ويقــومـها.,B,B,BB,0,0,0
32833,46b7f336fb4fc48d43a3488c2ede32df,egypt,male,"@ 
ربنا يرزق بعنوان
كانو فاتحين التقديم ف قرعة اسكان الشباب فالمجتمعات العمرانية الجديدة🙄🙄🤔

حاجة٢٧ متر اللهمصليعنبي عالاخر 😂😂",B,B,BB,0,0,0
4628,ae2ab6134aef1d85dd30ff21735b466b,egypt,female,البخل😏 ://./71,B,B,BB,0,0,0
39318,7ccf4c1dd3d94423ead151de80579d27,egypt,male,لسه كنت هاكتب شغل العبط بتاع باسم مرسي ده مش هيلبس لعيبة الاهلي ده هيلبسه هو راح اخد انذار,B,B,BB,0,0,0
39605,873fd1832e27e5c3bfc6839698c562d5,egypt,male,نجحت تكرهنى فيك,B,B,BB,0,0,0
37661,10461ae1014ed79def086308df47da26,egypt,male,"@ 
مالكم قلبتم كده على جو الخنزيرة مباشر  """""" الوقاحة الاعلامية فى ابهى صورها",B,B,BB,0,0,0
30617,1725712c391d5cff1bd963e71f3d29ce,egypt,male,وما كان لبشر أن يكلمه الله إلا وحيا أو من وراء حجاب أو يرسل رسولا فيوحي بإذنه ما يشاء إنه علي حكيم ﴿٥١﴾ -- سورة الشورى #,B,B,BB,0,0,0
139,74541f5d62f8539fa6ea7b09fe721d39,egypt,female,@_ جعلك الله لعباده سببا لفعل الخير,B,B,BB,0,0,0
31374,bd78aa9b6aa8dd436fbe8b36146e3c80,egypt,male,لا إله إلا أنت سبحانك إني كنت من الظالمين ://./80,B,M,BM,0,1,1
31985,3e46f4f2c8855b3720a44be29c63da7b,egypt,male,"اللهم أحينا حياة من تحب بقائه ... وأمتنا موت من تحب لقائه ♥
 ://./",B,M,BM,0,1,1
5040,bcf1c28807f41040af0055047de54f4,egypt,female,"#شبكه_عاجل_الاخباريه
#عبدالرحمن_فرج
#_ ://./324",B,B,BB,0,0,0
36382,b651b4b457f48c056e8ea4067fda310d,egypt,male,"#هنحارب_الفساد_مع_السيسى
شاركى الريس يا حكومة
امنعوا الامتيازات الخاصة
اوقفوا فيضان المخصصات
خلوا الموظف الصغير ميب… ://./17",B,B,BB,0,0,0
37243,1c5cb9bd69107d2c8d7f2b039f32316c,egypt,male,@7 مهو الاختيارات قدامك وكل واحد على قد فلوسه 😂,B,B,BB,0,0,0
38025,eda599be0d2ac9d173bb88feeb6f61eb,egypt,male,تويت قرآن .. تطبيق تويتر لتغريد آيات و أحاديث صحيحه من حسابك علي تويتر بطريقه أوتوماتيكيه ://./7 #تويت_قرآن,B,B,BB,0,0,0
31227,d3ed94aa7e5cafbda631427981a92d97,egypt,male,المواطن المصري يفقد صوابه بعد صمت طويل. ://./,B,M,BM,0,1,1
1371,5023c6640e7476d505ba94daeb3417cc,egypt,female,حبيتك وبحبك وهحبك على طول .,B,B,BB,0,0,0
35557,a76950e4785bfa08f3ff8426aaf2f542,egypt,male,الحمد لله لا إله إلا الله وحده لا شريك له له الملك وله الحمد وهو على كل شيء قدير ://./4,B,B,BB,0,0,0
30484,cd419aca6ca1d69dc468f19af2c8c85e,egypt,male,"- ياااه ده إنتي إحلويتي أوي والدنيا إحلوت لما قلعت النظارة
= بجد؟ ،بس إنت قولتلي إنك مابتشوفش كويس من غير النظارة !
- بالظبط",M,F,MF,1,2,6
33642,90f6732acb9e65ed2329a8efdbc44b1b,egypt,male,"آهتم بمن يهتم بك .. 😉
أما الباقين ف رد التحيه تكفي .. ✋",B,B,BB,0,0,0
36994,1258790b77afb2f86ee4f1b0f84a6896,egypt,male,"بسم الله صداره
 #تيم_المباحث_وفولورز_بالحب",B,B,BB,0,0,0
9203,798b2055517014c8d66a08d9980495f4,egypt,female,محام: إحالة «سيد مشاغب» و15 آخرين إلى النيابة العسكرية في قضية اقتحام مبنى الأمن الوطني في 2013 ://./533 إيه ده !!؟,B,B,BB,0,0,0
30974,cc85c484e2e02aa35483857faeea0394,egypt,male,موظف مطار غاضب يحطم طائرة بعد طرده من عمله:  موظف مطار غاضب يحطم طائرة بعد طرده من عمله ../... ://./,B,M,BM,0,1,1
33979,fdcf21c012d89341af5e712e696c9670,egypt,male,أذكار الأذان:اللهم رب هذه الدعوة التامة والصلاة القائم ://./9,B,B,BB,0,0,0
3093,963cdaea4fdab4249015de1e730fc8b9,egypt,female,@ قلتلك 😎,B,B,BB,0,0,0
35496,ed4c08998d2c094f614ab5a65e60d8b7,egypt,male,اللهم انا نسالك الجنه و مايقرب اليها من قول او عمل ://./7,B,B,BB,0,0,0
3364,e8e309aa6dac15aba664c5ccd0c8c81b,egypt,female,"ثم قلبك ليه ماردش 🙈 ثم انا اصبح ماحدش 🙊 ثم اسهر ، ثم فتش 🙈 ثم اعمي يعمل ايه ! 😍 
#عانقيني 
#وسط_البلد",B,B,BB,0,0,0
30795,b9eaee63e36a64ca19ab5d578fdb9f7b,egypt,male,أذكار الأذان:اللهم رب هذه الدعوة التامة والصلاة القائم ://./1,B,B,BB,0,0,0
33791,eb03fd4b020aafade2067934949220a0,egypt,male,@___ أنا صاحى من الساعة 6 كالمعتاد,M,B,MB,1,0,3
7833,370e51013df4c955b1272539a6e7bb79,egypt,female,اللهم اغفر للمسلمين والمسلمات والمؤمنين والمؤمنات الأحياء منهم والأموات ://./4943,B,B,BB,0,0,0
7591,1e701f2188cbae2525c194ee1df9e40,egypt,female,بقلق لما احس اني مبسوطه😏😏,F,B,FB,2,0,4
5338,2d914c1464956ce4112049926edd3c74,egypt,female,"ما هو ده منطق ""وقوف الجيش مع مصلحتي، تبقى ثورة""، ""وقوف الجيش ضد مصلحتي يبقى انقلاب"". 😂 ://./12",B,B,BB,0,0,0
36112,b4ee6dee83b81ac8e0e24a4b331fae5e,egypt,male,أنا المكوّم في الإحتمالات والمتحملُ، المحمولُ سهواً بالظنون قليل الرياحِ.. لا أكفي لتسيير الأشرعة !,B,B,BB,0,0,0
5927,a130066d192072a6ece45026775fb5ff,egypt,female,جمال صوت ريم يا جماعة @,B,B,BB,0,0,0
32801,46b7f336fb4fc48d43a3488c2ede32df,egypt,male,"@ 
فالخلفية صوت أغنية ......
خطابك كتشير وقالولي تستهلي الذهب واللولي 😂😂😂😂😂😂😂😂",B,B,BB,0,0,0
36435,340e42744daa012284ee9f4833a66e71,egypt,male,انا مش شايل حاجة ، فلوسي كلها ف السوق .. اخر سبعتلاف كانوا معايا رميتهم لواحد ف وشه ://./53,M,B,MB,1,0,3
32208,e61469d50d5e4b756eb49ecc9e87ff3d,egypt,male,للمعلومة بس الكاميرون دي في عزها غلبناهم ٤:٠,B,B,BB,0,0,0
2702,1c14c546a0659f4fd8e86bf310321da5,egypt,female,@_ الواحد تاه يا عزيزي,B,M,BM,0,1,1
453,f621583308f1db2feb4ec3fe6991ecae,egypt,female,"اعرف واحده تاخد اوسكااار احسن واحده ف الردود البارده 😒😒
ما بلاقيش رد مناسب غير الايموشن دا والله 😊😊😊😊😊😊😊😊😊😊😊",B,B,BB,0,0,0
2325,9cc510ee18ba02efba52a09239e8974d,egypt,female,حسبي الله ونعم الوكيل ://./37,B,B,BB,0,0,0
9105,406145079d51f4241ae2d62cea9ffd0f,egypt,female,طب مفروض اصحى بدري 💖 ://./9,B,B,BB,0,0,0
38796,52b1387bf88373e558440e45cab0cebc,egypt,male,معملهاش ابن الكلب 😃,B,M,BM,0,1,1
32400,b6c081fd2faf60432a192d1c8ebbdd22,egypt,male,عمال اتفرج على صور ل6 ومش قادر من كمية التخلف اللي كنا فيها,M,B,MB,1,0,3
74,da1dd9f7307d4753934c49add7cb3b74,egypt,female,عايزة حاجة أقفل بيها انستجرام من غير ما افقد اوبشن إني احط صوري,F,B,FB,2,0,4
34397,9b2b896420bda1c5c74affdf8e874fc6,egypt,male,الحمد لله,B,B,BB,0,0,0
31824,55ca54c21c0c4c1e310a2a72a489683a,egypt,male,من سنن الصلاة الفعلية كون الأصابع أثناء الرفع المذكور والحط منه مضمومة إلى بعضها  #نشر_سيرته #ﷺ,B,B,BB,0,0,0
9,da1dd9f7307d4753934c49add7cb3b74,egypt,female,احا 😂 😂 😂 😂 ://./4,B,B,BB,0,0,0
31412,d176dfb9b029ac43d1010a6c385d170c,egypt,male,@ هو ينفع اتكلم مع حضرتك اراسلك واقترح حاجة عليك ممكن 🙏🙏,B,M,BM,0,1,1
30661,1725712c391d5cff1bd963e71f3d29ce,egypt,male,إذا دعا الرجل امرأته إلى فراشه فلم تأته فبات غضبان عليها لعنتها الملائكة حتى تصبح -- #صحيح_مسلم #تويت_حديث ://./18 #ﷺ,B,F,BF,0,2,2
39056,f68d189ae457ca89e0854d58d1cef75b,egypt,male,@1996 نستغل الفرصة بقى يا عمهم و ننزل براحتنا 😂😂😂😂,B,M,BM,0,1,1
32532,ed3a3e082d2cff8e471e171a8b23e1ee,egypt,male,ربِّ أسألك خير ما في هذا اليوم وخير ما بعده وأعوذ بك من شر ما في هذه الليلة وشر ما بعدها ://./75,B,B,BB,0,0,0
1258,94cfae2bb44b5abd891e0bfd4472068c,egypt,female,عايزة ترجعى .. طيب مش هنا .. : —  ://./9,B,F,BF,0,2,2
31966,3e46f4f2c8855b3720a44be29c63da7b,egypt,male,افشوا السلام ..  ://./,B,B,BB,0,0,0
34011,813b784e46b3f7a15cf7981fdac40c5e,egypt,male,اللهم لك الحمد حمداً كثيراً طيباً مباركًا فيه ://./21,B,B,BB,0,0,0
34544,c7d40739d96704d71a8d972fcac1d6b0,egypt,male,دعاء السجود:اللهم أعوذ برضاك من سخطك وبمعافاتك من عقوبتك وأعوذ بك منك لا أحصي ثناء عليك أنت كما أثنيت على نفسك ://./2,B,M,BM,0,1,1
3117,81894f4f36402eaea57127d2340738f6,egypt,female,لسه مش مستوعبه انى رايحه الكليه 😂😂 ://./35,F,B,FB,2,0,4
283,1534814efaa8c0f97a50cd73c25a0dfc,egypt,female,لا إله إلا الله الواحد القهار ربُّ السموات والأرض وما بينهما العزيز الغفار ://./843,B,B,BB,0,0,0
35246,a2edfed0e7a94b70303c4e231d0ed26d,egypt,male,اللهم امسح عنا أوجاعنا و نور ظلمات ليالينا الهم اسقنا فرحا و ارزقنا من كل مداخل الخير اللهم حقق امانينا و فرج هم كل مهموم فينا يارب ياكريم,B,M,BM,0,1,1
5234,4a436abf503abda37a0dcf84619ab749,egypt,female,"""ولَسَوْفَ يُعْطِيكَ رَبُّكَ فَتَرْضَى"" .. آية جبر الخواطر",B,M,BM,0,1,1
39617,873fd1832e27e5c3bfc6839698c562d5,egypt,male,ولا حاجة بنساها,B,B,BB,0,0,0
1510,64c5e197d08cc5ce3b2fc18ed8105979,egypt,female,انا فى الفلانتين 😂😂😛 ://./931,B,B,BB,0,0,0
38861,9ed17db6ad73f59a1655608ce6d49d4c,egypt,male,الذكر عند الخروج من المنزل:بسم الله توكَّلْتُ على الله ://./40,B,B,BB,0,0,0
36662,c88f37a688471dd422ba9f1d379a8bb2,egypt,male,عن جرير بن عبد الله رضي الله عنه قال بايعت رسول الله صلى الله عليه وسلم على إقام الصلاة وإيتاء الزكاة والنصح لكل مسلم - صحيح البخاري ﷺ #ﷺ,M,B,MB,1,0,3
36698,c88f37a688471dd422ba9f1d379a8bb2,egypt,male,إذا أنفقت المرأة من كسب زوجها عن غير أمره فله نصف أجره  - صحيح البخاري  (عن غير أمره :أي في ذلك القدر المعين بعد وجود إذن سابق ) # #ﷺ,B,B,BB,0,0,0
39051,f68d189ae457ca89e0854d58d1cef75b,egypt,male,لما تقرر تبدأ الجزء التاني من فيلم    مع الكلبة البيتبول على بلدي بتاعتك ://./92,B,B,BB,0,0,0
37532,112717f3cfa488ec6c00a79a35025cf8,egypt,male,احا ده انا بقالي بتاع ساعتين بذكرلهاااا ، يعني بكره مفيش اكيد!!!! ://./5390,B,B,BB,0,0,0
33569,11f29c65595c7f1f7c725da916dd388f,egypt,male,"الفووووووووولت ⚡⚡ خلصها و بشياكة يا ولااااد 😍
هدف محمود كهربا فوز منتخب مصر
#مصر 1 / 0 #المغرب 💖💖 ://./03",B,B,BB,0,0,0
2725,1c14c546a0659f4fd8e86bf310321da5,egypt,female,الذي يعطف على الضعيف ويقف ندا للقوي لا العكس #تحترم_الشخص_اللي,B,B,BB,0,0,0
1549,64c5e197d08cc5ce3b2fc18ed8105979,egypt,female,"هو دة ماسك الخيار 😂😂😂😂
عجبنى اوى 😂😂😂
يخربيت حلاوته 😂😂😂😂 ://./88",B,B,BB,0,0,0
33826,9013dc6e19f8c4d7bfb99d031ea81f1f,egypt,male,@___ اولا انت قافل الريتويت يا حاج ثانيا أنا متأكد اني قربعتلي ٣ فربع ساعة قبل كده,B,M,BM,0,1,1
6333,50d07c280d304793ff37fe7d9adf524c,egypt,female,اللهم ردني اليك ردا جميلا ياألله,B,B,BB,0,0,0
9232,798b2055517014c8d66a08d9980495f4,egypt,female,واضح من التعليقات أن تأثير مكالمة  بلحة كان أكبر من مجرد جون ووصل للعيبة كلهم #مصر_الكاميرون,B,B,BB,0,0,0
5605,6c202279851f25094e906adb2d0ede3a,egypt,female,"ماتدوريش على سند
اتعدلى كده  واسندى نفسك .. ✋🏻",B,F,BF,0,2,2
35213,a2edfed0e7a94b70303c4e231d0ed26d,egypt,male,"ربِّ أسألك خير ما في هذا اليوم وخير ما بعده

#وذكر",B,B,BB,0,0,0
38238,a04b759786b6fbaaa40fd7ac16103bd4,egypt,male,@7_ @1974108 الرابع والخامس و العاشر كمان,B,B,BB,0,0,0
30923,cc85c484e2e02aa35483857faeea0394,egypt,male,الدنيا علمتني اني مااستغربش من حاجه ابدا ، زي ماربنا خلق #ريهام_سعيد ولسه فيه ناس بتتفرج عليها ؟ برضه خلق الزمالكاويه ولسه ناس بتشجعها ؟,B,B,BB,0,0,0
32427,b6c081fd2faf60432a192d1c8ebbdd22,egypt,male,@1_ ممكن تبقى ماذر فاذرز مسلا ؟,B,B,BB,0,0,0
39251,33da506d361193a8c24334359f8a1ed6,egypt,male,انتو مش متخيلين حجم النجاح الي في سيناء ولا ايه؟ ://./62,B,B,BB,0,0,0
38047,eda599be0d2ac9d173bb88feeb6f61eb,egypt,male,صوره رائعه يا عبدالله من اروع الصور لمنتخب الساجدين ://./39,B,M,BM,0,1,1
2620,75c2751f49ebe8c45f36874372c19f49,egypt,female,ادي اخرت كنتاكي، القاعدة في حمامات الناس 😐😐,B,B,BB,0,0,0
1215,94cfae2bb44b5abd891e0bfd4472068c,egypt,female,"دورت على حظى كتير يا حياة ، قطار الحظوظ كله طلع محجوز ... 
احمد جمال - خط الحياه 😍🙈",B,F,BF,0,2,2
35358,b088604f5cdec71b50a54bfc686d6e23,egypt,male,"١: زعلان قوي والله، اعرف واحدة من زمان جدا عرفت النهارده ان اخوها مدمن
٢: فاهم قصدك، انا اصلي زمان كنت اعرف واحد... ://./1903",M,M,MM,1,1,5
38329,634650b12d3444a27860a3d2df8090cc,egypt,male,الدنيا اجمل منغير ناس مبنحبهاش و ناس مش عايزين نقابلهم,B,B,BB,0,0,0
34054,813b784e46b3f7a15cf7981fdac40c5e,egypt,male,@1215 @_1 علية الصلاة والسلام,B,B,BB,0,0,0
34939,9db35312d6ed7b43259e69dbd07a6c3,egypt,male,"#متوعدش بنت👧بحاجه
انت مش #هتعملها😒
ياتقول كلمه وتبقى #قدها👌
ياتلبس طرحه وتقعد #جمبها
-",B,M,BM,0,1,1
37544,112717f3cfa488ec6c00a79a35025cf8,egypt,male,انا محتاج حد يقولي انزل بس ، والله اول ماسمع حرف النون بس هكون عنده,M,B,MB,1,0,3
39858,898704a168facffcdfb27b532f09247f,egypt,male,الى هو قابلتها على باب العمارة حكيت قصة حياتى كدهون عادى ولا كأننا نعرف بعض من 4 سنين 😂,B,B,BB,0,0,0
7633,4faf591391e5de3ecdad37055791aaff,egypt,female,@_08 مبروك علي امريكا كائن المرتضي منصور,B,B,BB,0,0,0
31247,d3ed94aa7e5cafbda631427981a92d97,egypt,male,إن مع العسر يسرا #يارب,B,M,BM,0,1,1
31986,3e46f4f2c8855b3720a44be29c63da7b,egypt,male,"- لا تطاوع ذهنك في الذهاب وراء الخيالات المخيفة والأفكار السيئة . 

://./",B,M,BM,0,1,1
2112,d4af3119d43e6479c8945ef208097fe3,egypt,female,اللّهُـمَّ عافِـني في بَدَنـي ، اللّهُـمَّ عافِـني في سَمْـعي ، اللّهُـمَّ عافِـني في بَصَـري ، لا إلهَ إلاّ أَنْـتَ ://./03,B,M,BM,0,1,1
3940,730c8b1c1e281364113c3634754ccd4c,egypt,female,هو كله انذارات ما فيش فاولات,B,B,BB,0,0,0
3968,730c8b1c1e281364113c3634754ccd4c,egypt,female,@ مع اننا بنبتدى دايما من يوم السبت 🤣,B,B,BB,0,0,0
5803,53bdb7bd2c10be727bbf40e5c1129081,egypt,female,دعاء الجلسة بين السجدتين:اللهم اغفر لي وارحمني واهدني واجبرني وعافني وارزقني وارفعني ://./,B,B,BB,0,0,0
5167,f2930294dd99c57d94d648c2d27d97da,egypt,female,".
يقول الدكتُور خَالد المُصلِحْ :
 ليَكُن قلّبَُكَ حاضرًا في عباداتك ودعائك ،
 فإنهُ لا فائدة من بدنٍ خاضع وقلّب عن اللهِ شارد ! ,""]

♡",B,B,BB,0,0,0
9089,a71e79a269d3e9e72e25c7467a8fa2c2,egypt,female,لا إله إلا أنت سبحانك إنى كنت من الظالمين ،،,B,M,BM,0,1,1
37993,daac851398d688050aeb52ca98cb0cba,egypt,male,كلام رائع عن الفرق بين مصر و نيجيريا و بين السيسي و محمد بخاري ://./4,B,B,BB,0,0,0
3688,3e8040bff1a1861057fc0a8a6fc7b065,egypt,female,-رئيسة جمهوريه قلبي.. 👑💍😍😍😍 ://./424,F,B,FB,2,0,4
36240,56fd9a760fb5b9ffe51c7780bba4b447,egypt,male,كيف أفتس و اللي بيحاولوا مشعلوضعهم؟,B,B,BB,0,0,0
31239,d3ed94aa7e5cafbda631427981a92d97,egypt,male,      @  ://./358 يوم جديد| مبادرة في الاسكندرية لإعادة,B,B,BB,0,0,0
