Tweet,S_Label,L_Label,B_Label
@ البرادعى الوقرضاوى اتفشخوا وجاهم البواسير رسمى,0,0,0
إن ربى قريب مُجيب ❤,0,0,0
@_ @89261965 ههههههههههه 😂😂يا بت مكنش في مناديل خوفت اعيط 😂😂و بعدين منا كل المياه بتاعتكو جات عليا 😂😂فاهمين انتوا طبعاً😂😂,0,2,2
الاشتهاء انثي و هي حلوه لانها تشتهي,0,0,0
@20 لا اتكلمي ماانتو خلصتو خلاص 😂😂😂👊👊👊,0,2,2
اللهم أنت ثقتي ورجائي فاكفني ما أهمني ومالا يهمني وما أنت أعلم به ://./7,0,1,1
"وامى وابى واخوتى هم خير سند لى...2016
وانت يا صديقى ايضا..",0,1,1
أذكار الأذان:يدعو لنفسه بين الأذان والإقامة فإن الدعاء ://./2,0,0,0
اللهم إني أعوذ بك من عذاب القبر وأعوذ بك من فتنة المسيح الدجال وأعوذ بك من فتنة المحيا وفتنة الممات  ://./80,0,0,0
"قلوب بتتبدل وعناوين بتتغير .. غربال وبيغربل وقت اللقا قصير
مبنفضلش في طريق وما بنرساش في بر .. بنتولد ملايكة... ://./29",0,0,0
فـﮯْ مـجـتِـمـ۶ُـنـآ #الـفـضـيـפـۃ أسٌـه̷̷ـل مـטּ #الـنِـصـيـפـۃ 😂💔,0,0,0
مدير مديري بيكلمني الساعة ٨: توني، عاوزين نضيف للكوكتيلات بوظة و سفنجة 😒,0,0,0
﷽﴿أم اتخذوا من دونه أولياء ۖ فالله هو الولي وهو يحيي الموتى وهو على كل شيء قدير﴾ ://./1950,0,0,0
خلاص انا قررت أخلص جيش واسافر بس انا دلوقتى مبعرفش ألمانى والانجليزي بتاعى بيقف عند جمله     : :... ://./5,1,0,3
اللهم منزل الكتاب سريع الحساب اهزم الأحزاب ://./9,0,1,1
@__ @ @ انا كمان :),0,0,0
سُبحان اللّهِ وبحمْده .. سُبحان اللّه العظِيم ♡ ://./603,0,0,0
اى حوار مع الاهل يا اما تطلع غلطان و هما صح يا اما تطلع صح و ساعتها هتكون غلطان فى نظرهم عشان طلعت انت الصح !,0,0,0
"لو قدرت اكتم نفسى ساعتها هقدر اوقف نبضات قلبى وعقلى يوقف وميفكرش فيكى 
 وابقى ارتاحت
وعينى تغمض ومتتخيلش تانى... ://./",0,0,0
لا إله إلا الله مخلصين له الدين ولو كره الكافرون ://./55,0,0,0
@ وحشتني 🙄,0,0,0
ادعولي يا جماعة القولون عاملها معايا طول اليوم و حقيقي قرف بجد 🙇🏾‍♀️🙇🏾‍♀️,0,0,0
الشيخ/ مصطفي اسماعيل ♥ رحمة الله عليه,0,0,0
الذكر عند الدخول المنزل:بسم الله ولجنا وبسم الله خرجنا وعلى ربنا توكلنا ثم ليسلم على أهله ://./4,0,0,0
@_  صلى الله عليه وسلم تسليما كثيرا,0,0,0
سلمى بحب المتعه اوى والشرمطه بس مع الجادين كلمنى واتاكد بنفسك ونتفق سوا ع الميعاد والمكان 01060834405… ://./397,0,1,1
"@_74 @ نودي قصدي لو الشركة ""كبيرة ""⭐️وهتاخدي فيها خطوات أكيد الشركة الكبيرة✌🏼 ولكن""كويسة"" مش بعيد أوي عن""تعبانة""يبقى الفلوس😂😍",0,2,2
سبحان الله وبحمده عدد خلقه ورضا نفسه وزنة عرشه ومداد كلماته ://./5,0,0,0
أكثر الناس أذى لنا هم الأشخاص الذين أعطيناهم كل ثقتنا ، لأنهم بمعرفتهم أسرارنا يستخدمونها ضدنا يوم نختلف معهم.,0,0,0
منهج المايكرو كله في الامتحان و هنلبس و لا ايه؟؟,0,0,0
لكن لإمتى ياعيونى إنت نبقى حبايب ومش حبايب 😍,0,0,0
@ ليه 🐸,0,0,0
"#الحريف_ميدو
هل قمت بترشيح المدرب ريكاردو لنادى الزمالك ؟
لماذا لا تتعاقد مع مايوكا من الزمالك فى ظل قناعتك به و انت من تعاقد معه فى الزمالك",0,1,1
@7_07 @ @1 @7 @4 @__ @99 @3 @_08 @091 رمضان كريم ❤️,0,0,0
تعويم الجنيه وارتفاع سعر البنزين فى يوم واحد 🙊,0,0,0
@94 اللهم صَل وسلم وبارك على سيدنا محمد وعلى آله وأصحابه أجمعين,0,0,0
(أولئك هم المؤمنون حقا لهم درجات عند ربهم ومغفرة ورزق كريم) [الأنفال:4] ://./38,0,0,0
أذكار_الصباح_و_المساء - يا حي يا قيوم برحمتك أستغيث أصلح لي شأني كُله ولا تَكِلْني إلى نفسي طرفة عين ://./37,0,0,0
"@ عامة حصل خير بس بجد معرفش والله ان تويتر عمل تغريدة 
انا خرجت من الموقع نفسه 🙊",0,0,0
"اصعب #سؤال ممكن حد يسألهولے 😄
انت فاضي 😉
اخاف اقول #اه اتدبس ف حاجہ 😃
واخاف اقول #لا اضيع ع نفسي مصلحہ😂😂",0,0,0
مش لاقية تفسير ليه لسه فيه ناس بتتجوز وتخلف في الخرابة اللي عايشين فيها دي !,2,0,4
دلوقتي الامهات المصرية هيجتمعوا مع اخواتهم و تبدأ فقرة النم على معظم العيلة,0,0,0
أستغفر الله العظيم وأتوب إليه ://./843,0,0,0
@___ طب تمام تقريبًا ماشيين مع بعض,0,0,0
أصبحنا فى زمن الممكن فيه يصبح مستحيلا,0,0,0
باسم هيشيل الخامسة,0,0,0
شكراً  على تغيّر المود الحلو ده 🤗,0,0,0
الإكتئاب: إيه ده هو إنت هتنام دلوقتي ؟! .. خلاص نكمل بكرا بقى,0,0,0
“وما أسعده ذلك الرجل الذي نجا من نفسه، وأصبح متصلا بوجود حي”,0,0,0
لا بجد فظيعه ايه ده حتي في   اقصر من ال  😂😇😇 ://./92,0,0,0
فندق منتجع هيلتون فيروز الاقامه لمده 3 ليال 4 ايام شامل الافظار للفرد فقط 900 جن ://./9,0,0,0
@ ومن الشباك ارميلك حالي😂😂😂نجود💟❤,0,0,0
@_20 دا على اساس اتي فاهم حاجة 😂😂😂,0,1,1
اللَّهُمَّ إِنِّي أَعوذُ بِرِضاكَ مِنْ سَخَطِكَ، وَبِمعافاتِكَ مِنْ عُقوبَتِكَ، وَأَعوذُ بِكَ مِنْكَ ://./9,0,0,0
"تابع*
 تركز في شغلك في حياتك بدون قلق او حد يسيطر علي فكرك صدقني هترتاح.... فعلشان كدة قبل لاتربط نفسك بشخص فكر الاول",0,0,0
اللهم إني أسألك العافية في الدنيا والآخرة و في ديني ودنياي وأهلي ومالي اللهم استر عوراتي وآمن روعاتي ://./,0,0,0
@ ندى كانت بتتريق عليا بتقولي ومش هتشربي اللبن ولا ايه😅 ، انت كده كملتي المجموعة يا دودز يا كوكي😂❤❤,0,2,2
"قدر الله ما شاء فعل 
مش معقول بجد في اقل من شهر موبيلي يبوظ و اللاب يتحرق بجد حاجه صعبة جدا ربنا يعوضني خير كده... ://./57",0,0,0
@__ هنبقي ان شاء الله هنبقي كدا هو 💪🏼,0,0,0
يا عائشه إن عيناى تنامـ و قلبى بـ حُبك لا ينامـ ❤,0,2,2
اللهم اهدني فيمن هديت وعافني فيمن عافيت وتولني فيمن توليت ://./9,0,0,0
#الكاتدراييه وزير الداخلية دخلت القنبلة ازاى الكنيسة ازاى ازاى,0,0,0
اللهم إني أعوذ بك من العجز، والكسل، والجبن، والهرم، والبخل، وأعوذ بك من عذاب القبر، ومن فتنة المحيا والممات,0,1,1
"حُباً في الله ، 
كونوا اُناساً صالحين 
ولا تعمروا حزناً في قلب أحد ...",0,0,0
@1 😎 هههههههههه واخد بالك يا حج,0,1,1
@ اكيد بس هو عاوز بوكس في وشة امه العكر ده,0,0,0
#تيران_وصنافير_مصريه الف مليون مبروك لكل المصريين الشرفاء المعرصين لا,0,0,0
"عارفين مين الحيوان ده؟ 

ده ارهابي، اسمه محسن مصطفي السيد قاسم، أحد افراد الخلية الارهابية اللي خططت و نفدت... ://./2565",0,0,0
الذكر عند الخروج من المنزل:بسم الله توكَّلْتُ على الله لا حَوْلَ ولا قُوةَ إلا بالله ://./4,0,0,0
اللهم إني أعوذ بك من عذاب القبر ومن عذاب جهنم ومن فتنة المحيا والممات ومن شر فتنة المسيح الدجال ://./3597,0,1,1
@20 كفايه انا هببتها لوحدي 😄💪,0,0,0
اللهم صل وسلم على نبينا محمد  ://./0,0,0,0
طب لو سمعتهم مع بعض أعلق؟ @ ://./25,0,0,0
نص مشاكلي هتتحل لو عرفت أعامل اللي بيضايقني بقله ذوق و ابطل اتكسف أحرج حد.💔✋,0,0,0
اللهم اني استغفرك من كل ذنب اذنبته ://./38,0,0,0
@3 شافتني كاتبة عنه قفشت :,2,0,4
(فاتخذت من دونهم حجابا فأرسلنا إليها روحنا فتمثل لها بشرا سويا) [مريم:17] ://./7173,0,0,0
أملي أنتي وصلاتي 🙈💕,0,0,0
الواد دا برنس (اكتشاف) ://./65,0,0,0
أذكار الأذان:اللهم رب هذه الدعوة التامة والصلاة القائم ://./9,0,0,0
وسيذكر التاريخ اني مازلت علي وضعي..✋...💪💪😂,0,0,0
او صغير يعنى مبتفرقش .. قفا من حيث لا احتسب 😂😂😂يحول 😂😂😂😂😂 ://./3653,0,0,0
ولا تقربوا مال اليتيم إلا بالتي هي أحسن حتى يبلغ أشده ۚ وأوفوا بالعهد ۖ إن العهد كان مسئولا ﴿٣٤﴾ -- سورة الأسراء #,0,1,1
صبري عليه ده مسموش صبر لأ اسمه انتحار,0,0,0
"بين تسريبات احمد موسى وخطاب الريس فى 25 يناير .... تناقض غريب 
عموما شكلها كده آخر سنه هانجيب سيرة 25 يناير كثوره",0,0,0
"@887 لو انت مثلا بتذاكر طول السنة وابوك حرامي وقاتل وفاسد 
هتسقط بسبب ابوك ولا ربنا هينجحك عشان انت تعبت!!
ربنا ميزنا بالعقل يا جماعة",0,1,1
أعوذ بكلمات الله التامات من شر ما خلق ://./46,0,0,0
اوووووووووه مصراوي,0,1,1
"  
عايزة أريح شوية و أقعد فالبيت 
أنا اتخنقت من البيت ده عايزة أروح فأي داهية.",2,0,4
حد متعرفهوش تتكلموا ، تعرفوا بعض اكتر ، تتكلموا ليل نهار ،يبتدي الكلام يقل ، تسالواء علي بعض اداء واجب ،  يرجع تاني حد متعرفوش 💔👊!,0,0,0
" 📖 - إذاعة الاغاني .. عمر طاهر
#إذاعة_الاغاني #عمر_طاهر",0,0,0
(أَمْ حَسِبْتُمْ أَنْ تَدْخُلُوا الْجَنَّةَ وَلَمَّا يَأْتِكُمْ مَثَلُ الَّذِينَ خَلَوْا مِنْ قَبْلِكُمْ ۖ... ://./72,0,0,0
اللهم خَلَقْتَ نفسي وأنت توفَّاها لك مماتها ومَحْياها إن أحييتها فاحفظها وإن أمتها فاغفر لها اللهم إني أسألك العافية ://./06,0,0,0
يحدث حاليا بالفعل ✋ ://./3979,0,0,0
رضيت بالله رباً وبالإسلام ديناً وبمحمد صلى الله عليه وسلم نبياً ://./2,0,0,0
"@3_ ان شاء الله هيعجبوني 
يارب يعجبوك الاغاني اللي قولتهالك :",0,0,0
يارب يا معبود غلبنا اليهود,0,1,1
اكتر حد بطمن لما بيبقي موجود هو انت ..,0,1,1
ملخص المباراة ://./09,0,0,0
دعاء دخول المسجد:أعوذ بالله العظيم وبوجهه الكريم وسلطانه القديم من الشيطان الرجيم ://./38,0,0,0
@730 ان شاء الله هتبقي زي الفل ، وربنا يطمنا عليكي 😘😘,0,2,2
@8711 صباح الفل يا عسلية 😎,0,2,2
مبسوطة اوي اني بقيت في حالي,2,0,4
يا نجم الكورة العالمية ⚽️ ://./26,0,1,1
@ الله يبارك فيك يا عزيزي,0,1,1
“وكلُّ حبٍّ يزولُ ليس بحبّ .. وكلُّ حبٍّ يتغيّرُ فليسَ بحبّ .. إنّما الحُّب ما ثَبَت ”✊❤🌸,0,0,0
@__ @_ @_ @ مش بتشجع المحمدي ولا ايش يا حاج !,0,1,1
الذكر عند الدخول المنزل:بسم الله ولجنا وبسم الله خرجنا وعلى ربنا توكلنا ثم ليسلم على أهله ://./843,0,0,0
